,X,Y,name,qs_id,gn_id,woe_id,gn_pop,placetype,gn_fcode,name_adm1,gn_country,woe_adm0,name_adm0,photos,photos_all,photos_1k,photos_9k,photos_sr,photos_9r,pop_sr,aaroncc,actionplan,_placetype,_newplan,wof_id,_joinme,_joinme2
21201,-62.18463,-33.28205,Corral de Bustos,1046985,3860129.0,467202.0,9882.0,Town,PPL,Córdoba,AR,23424747.0,Argentina,,3.0,,1.0,0,1,7,AR,2.0,locality,import,,,
21202,-64.59711,-33.6227,Coronel Moldes,1046986,3860178.0,466939.0,8104.0,Town,PPL,Córdoba,AR,23424747.0,Argentina,,7.0,,1.0,0,1,7,AR,2.0,locality,import,,,
21203,-61.86154,-33.33946,Berabevú,1047027,3864307.0,332533.0,0.0,Town,PPL,Santa Fe,AR,23424747.0,Argentina,,1.0,,1.0,0,1,6,AR,2.0,locality,import,,,
21204,-62.71262,-34.26827,Rufino,1065822,3838506.0,467052.0,18361.0,Town,PPL,Santa Fe,AR,23424747.0,Argentina,168.0,168.0,34.0,1.0,4,4,7,AR,2.0,locality,import,,,
21205,-60.48966,-35.11912,Bragado,1072089,3863882.0,466910.0,0.0,Town,PPL,Buenos Aires,AR,23424747.0,Argentina,244.0,244.0,49.0,1.0,4,4,7,AR,2.0,locality,import,,,
21206,37.67519,0.64397,Archers Post,1081055,200891.0,1526827.0,0.0,Town,PPL,Rift Valley,KE,23424863.0,Kenya,813.0,813.0,165.0,4.0,9,6,4,KE,2.0,locality,import,,,
21207,-64.17255,-34.48194,Mattaldi,1212404,3844679.0,467774.0,1714.0,Town,PPL,Córdoba,AR,23424747.0,Argentina,,,,,0,0,6,AR,2.0,locality,import,,,
21208,-61.36168,-35.62171,Carlos Casares,1135002,3862607.0,466917.0,0.0,Town,PPL,Buenos Aires,AR,23424747.0,Argentina,110.0,110.0,22.0,1.0,3,3,7,AR,2.0,locality,import,,,
21209,-68.78461,-32.97963,Maipú,1135022,3845247.0,466999.0,0.0,Town,PPL,Mendoza,AR,23424747.0,Argentina,406.0,406.0,82.0,2.0,6,5,7,AR,2.0,locality,import,,,
21210,-60.28518,-33.47491,General Rojo,1139933,3855059.0,467668.0,0.0,Town,PPL,Buenos Aires,AR,23424747.0,Argentina,,2.0,,1.0,0,1,5,AR,2.0,locality,import,,,
21211,175.9798,-2.50016,Bakaka Village,693236,7576334.0,,559.0,,PPL,,KI,,,,,,,0,0,2,KI,3.0,locality,import,,,
21212,-159.38612,3.89526,Betania Village,693250,7576471.0,,260.0,,PPL,,KI,,,,,,,0,0,2,KI,3.0,locality,import,,,
21213,138.0854,9.52229,Dalipebinaw Municipality,694162,7626936.0,,645.0,,ADM2,,FM,,,,,,,0,0,2,FM,3.0,county,import,,dalipebinaw municipality_county_FM,dalipebinaw municipality_county_FM_138_10
21214,143.036,6.687,Eauripik Municipality,694163,7626937.0,,113.0,,ADM2,,FM,,,,,,,0,0,1,FM,3.0,county,import,,eauripik municipality_county_FM,eauripik municipality_county_FM_143_7
21215,146.163,7.502,Elato Municipality,694164,7626938.0,,96.0,,ADM2,,FM,,,,,,,0,0,1,FM,3.0,county,import,,elato municipality_county_FM,elato municipality_county_FM_146_8
21216,-64.29552,11.06878,El Tunal,1165412,3641184.0,395509.0,0.0,Town,PPL,Nueva Esparta,VE,23424982.0,Venezuela,30.0,30.0,6.0,1.0,2,2,5,VE,2.0,locality,import,,,
21217,-63.50584,10.16992,Caripe,1165511,3777741.0,468453.0,0.0,Town,PPL,Monagas,VE,23424982.0,Venezuela,143.0,143.0,29.0,1.0,3,3,7,VE,2.0,locality,import,,,
21218,-71.3409,8.14782,Mucuchachí,1165521,3631757.0,468637.0,0.0,Town,PPL,Mérida,VE,23424982.0,Venezuela,182.0,182.0,37.0,1.0,4,4,6,VE,2.0,locality,import,,,
21219,-56.68231,-27.58162,Ituzaingó,1165636,3433360.0,467273.0,0.0,Town,PPL,Corrientes,AR,23424747.0,Argentina,177.0,177.0,36.0,1.0,4,4,7,AR,2.0,locality,import,,,
21220,140.519,9.766,Fais Municipality,694165,7626939.0,,215.0,,ADM2,,FM,,,,,,,0,0,2,FM,3.0,county,import,,fais municipality_county_FM,fais municipality_county_FM_141_10
21221,96.0546,20.85005,Thazi,1167249,1291932.0,1017908.0,0.0,Town,PPL,Mandalay,MM,23424763.0,Myanmar,66.0,66.0,13.0,1.0,2,2,6,MM,2.0,locality,import,,,
21222,43.89466,36.75992,Aqrah,1168262,98822.0,1971507.0,0.0,Town,PPL,Ninawa,IQ,23424855.0,Iraq,58.0,58.0,12.0,1.0,2,2,4,IQ,2.0,locality,import,,,
21223,15.58926,-9.66952,Pungo Andongo,1175171,2238832.0,1263294.0,0.0,Town,PPL,Malanje,AO,23424745.0,Angola,64.0,64.0,13.0,1.0,2,2,3,AO,2.0,locality,import,,,
21224,-64.28989,-31.81626,Despeñaderos,1178859,3859429.0,467211.0,5645.0,Town,PPL,Córdoba,AR,23424747.0,Argentina,6.0,6.0,1.0,1.0,1,1,6,AR,2.0,locality,import,,,
21225,46.1763,35.527,Dezh Shahpur,122275,124778.0,2225334.0,0.0,Town,PPL,Kordestan,IR,23424851.0,Iran,76.0,76.0,15.0,1.0,3,3,6,IR,2.0,locality,import,,,
21226,-54.55,-34.6,Garzón,147834,3442546.0,380923.0,0.0,Town,PPL,Maldonado,UY,23424979.0,Uruguay,40.0,40.0,8.0,1.0,2,2,6,UY,2.0,locality,import,,,
21227,-67.70946,-53.78769,Río Grande,150415,3838854.0,467043.0,0.0,Town,PPL,Tierra del Fuego Antartida e Islas Del Atlantico Sur,AR,23424747.0,Argentina,337.0,337.0,68.0,1.0,5,5,7,AR,2.0,locality,import,,,
21228,103.21667,19.45,Muang Phônsavan,492692,1655123.0,1139800.0,0.0,Town,PPLA,Xiangkhoang,LA,23424872.0,Laos,580.0,580.0,118.0,3.0,8,5,5,LA,2.0,locality,import,,,
21229,-3.95156,31.0705,Merdani,492996,2542546.0,1537903.0,0.0,Town,PPL,مكناس ـ تافيلالت,MA,23424893.0,المغرب,992.0,992.0,201.0,4.0,10,6,3,MA,2.0,locality,import,,,
21230,-4.00911,31.03794,Khemliya,492997,2544359.0,1537323.0,0.0,Town,PPL,مكناس ـ تافيلالت,MA,23424893.0,المغرب,334.0,334.0,68.0,1.0,5,5,3,MA,2.0,locality,import,,,
21231,-5.12505,34.54775,فاس البالي,492998,2548881.0,1535452.0,0.0,Town,PPL,فاس ـ بولمان,MA,23424893.0,المغرب,926.0,926.0,188.0,4.0,10,6,4,MA,2.0,locality,import,,,
21232,-69.68813,-15.21611,Vilquechico,495505,3926108.0,419389.0,0.0,Town,PPL,Puno,PE,23424919.0,Perú,22.0,22.0,4.0,1.0,1,1,6,PE,2.0,locality,import,,,
21233,-78.13333,0.55,Salinas,501415,3652103.0,376222.0,0.0,Town,PPL,Imbabura,EC,23424801.0,Ecuador,19.0,19.0,4.0,1.0,1,1,6,EC,2.0,locality,import,,,
21234,174.87231,-1.35622,Bangai Village,693253,7576545.0,,35.0,,PPL,,KI,,,,,,,0,0,1,KI,3.0,locality,import,,,
21235,174.85152,-1.34226,Tenatorua Village,693254,7576548.0,,122.0,,PPL,,KI,,,,,,,0,0,1,KI,3.0,locality,import,,,
21236,-68.85074,-12.49009,San Francisco,899877,3929711.0,419715.0,0.0,Town,PPL,Madre de Dios,PE,23424919.0,Perú,156.0,156.0,32.0,1.0,4,4,3,PE,2.0,locality,import,,,
21237,174.79831,-1.28832,Kabuna Village,693255,7576551.0,,204.0,,PPL,,KI,,,,,,,0,0,2,KI,3.0,locality,import,,,
21238,175.0153,-1.4926,Tabiteuea South,693259,7576574.0,,1298.0,,ADMD,,KI,,,,,,,0,0,3,KI,3.0,localadmin,import,,,
21239,-58.95253,-34.60838,General Rodríguez,1044635,3433781.0,466975.0,0.0,Town,PPL,Buenos Aires,AR,23424747.0,Argentina,175.0,175.0,35.0,1.0,4,4,7,AR,2.0,locality,import,,,
21240,-77.99637,-9.5119,Yaután,1046447,3690735.0,419412.0,0.0,Town,PPL,Ancash,PE,23424919.0,Perú,9.0,9.0,2.0,1.0,1,1,6,PE,2.0,locality,import,,,
21241,-60.53523,-34.91066,Warnes,1046732,3832411.0,467966.0,0.0,Town,PPL,Buenos Aires,AR,23424747.0,Argentina,,8.0,,1.0,0,1,6,AR,2.0,locality,import,,,
21242,-68.20692,-28.75964,Vinchina,1046733,3832560.0,467472.0,2834.0,Town,PPL,La Rioja,AR,23424747.0,Argentina,,26.0,,1.0,0,2,7,AR,2.0,locality,import,,,
21243,173.61556,0.1272,Baurua Village,693269,7576712.0,,329.0,,PPL,,KI,,,,,,,0,0,2,KI,3.0,locality,import,,,
21244,-64.68107,-35.06862,Rancul,1046819,3839381.0,467866.0,3699.0,Town,PPL,La Pampa,AR,23424747.0,Argentina,,1.0,,1.0,0,1,6,AR,2.0,locality,import,,,
21245,-62.16434,-37.22355,Pasman,1046845,3841904.0,467825.0,0.0,Town,PPL,Buenos Aires,AR,23424747.0,Argentina,,5.0,,1.0,0,1,3,AR,2.0,locality,import,,,
21246,-63.04084,-33.1255,Pascanas,1046846,3841912.0,467824.0,2567.0,Town,PPL,Córdoba,AR,23424747.0,Argentina,,1.0,,1.0,0,1,6,AR,2.0,locality,import,,,
21247,-62.69355,-38.82803,Médanos,1046879,3844581.0,467317.0,0.0,Town,PPL,Buenos Aires,AR,23424747.0,Argentina,7.0,7.0,1.0,1.0,1,1,7,AR,2.0,locality,import,,,
21248,-68.73333,-41.25,Maquinchao,1046883,3844933.0,467308.0,2195.0,Town,PPL,Río Negro,AR,23424747.0,Argentina,,1.0,,1.0,0,1,7,AR,2.0,locality,import,,,
21249,-65.57035,-27.77729,La Cocha,1046918,3851985.0,332590.0,7066.0,Town,PPL,Tucumán,AR,23424747.0,Argentina,50.0,50.0,10.0,1.0,2,2,7,AR,2.0,locality,import,,,
21250,-63.29769,-33.41993,La Carlota,1046919,3852279.0,332476.0,11490.0,Town,PPL,Córdoba,AR,23424747.0,Argentina,,1.0,,1.0,0,1,7,AR,2.0,locality,import,,,
21251,-64.24278,-27.73348,La Banda,1046920,3852629.0,332489.0,0.0,Town,PPL,Santiago del Estero,AR,23424747.0,Argentina,46.0,46.0,9.0,1.0,2,2,7,AR,2.0,locality,import,,,
21252,-61.80746,-33.00887,Cruz Alta,1046981,3859839.0,332716.0,6862.0,Town,PPL,Córdoba,AR,23424747.0,Argentina,,1.0,,1.0,0,1,7,AR,2.0,locality,import,,,
21253,-61.72862,-30.23281,Arrufó,1047032,3865375.0,467124.0,2190.0,Town,PPL,Santa Fe,AR,23424747.0,Argentina,,2.0,,1.0,0,1,6,AR,2.0,locality,import,,,
21254,172.98352,3.3644,Makin Village,693295,7576909.0,,1834.0,,PPL,,KI,,,,,,,0,0,3,KI,3.0,locality,import,,,
21255,124.0142,9.6006,Loay,1205869,1705897.0,1199379.0,0.0,Town,PPLA3,Central Visayas,PH,23424934.0,Philippines,247.0,247.0,50.0,1.0,4,4,4,PH,2.0,locality,import,,,
21256,-57.46667,-27.25,Laureles,1207131,3437849.0,379253.0,708.0,Town,PPL,Ñeembucú,PY,23424917.0,Paraguay,,,,,0,0,5,PY,2.0,locality,import,,,
21257,-64.13108,-27.5744,Clodomira,1212226,3861002.0,467189.0,9043.0,Town,PPL,Santiago del Estero,AR,23424747.0,Argentina,,,,,0,0,7,AR,2.0,locality,import,,,
21258,-62.65214,-32.30673,Cintra,1212228,3861059.0,467186.0,1054.0,Town,PPL,Córdoba,AR,23424747.0,Argentina,,,,,0,0,6,AR,2.0,locality,import,,,
21259,-64.74206,-26.49918,Burruyacú,1212319,3863701.0,467533.0,2037.0,Town,PPL,Tucumán,AR,23424747.0,Argentina,,,,,0,0,6,AR,2.0,locality,import,,,
21260,-58.6604,-26.93382,General Vedia,1212369,3433773.0,467671.0,3513.0,Town,PPL,Chaco,AR,23424747.0,Argentina,,,,,0,0,6,AR,2.0,locality,import,,,
21261,-65.49174,-25.0741,El Carril,1216350,3858553.0,468754.0,9780.0,Town,PPL,Salta,AR,23424747.0,Argentina,,12.0,,1.0,0,1,6,AR,2.0,locality,import,,,
21262,-71.36324,-15.98392,Sumbay,489701,3928302.0,415673.0,0.0,Town,PPL,Arequipa,PE,23424919.0,Perú,173.0,173.0,35.0,1.0,4,4,4,PE,2.0,locality,import,,,
21263,122.77111,10.98444,San Carlos City,492701,1690217.0,1199729.0,0.0,Town,PPL,Western Visayas,PH,23424934.0,Philippines,943.0,943.0,191.0,4.0,10,6,5,PH,2.0,locality,import,,,
21264,44.70139,42.16583,Ananuri,493119,615758.0,1966783.0,0.0,Town,PPL,Dushet´is Raioni,GE,23424823.0,Georgia,249.0,249.0,50.0,1.0,4,4,4,GE,2.0,locality,import,,,
21265,146.303,7.491,Lamotrek Municipality,694173,7626947.0,,339.0,,ADM2,,FM,,,,,,,0,0,2,FM,3.0,county,import,,lamotrek municipality_county_FM,lamotrek municipality_county_FM_146_7
21266,138.17119,9.58975,Maap Municipality,694174,7626948.0,,592.0,,ADM2,,FM,,,,,,,0,0,2,FM,3.0,county,import,,maap municipality_county_FM,maap municipality_county_FM_138_10
21267,-58.29556,-33.1325,Fray Bentos,147824,3442568.0,,23279.0,,PPLA,,UY,,,,,,,0,0,7,UY,3.0,locality,import,,,
21268,-58.19902,-35.27843,Jeppener,893263,3433340.0,467277.0,0.0,Town,PPL,Buenos Aires,AR,23424747.0,Argentina,,10.0,,1.0,0,1,6,AR,2.0,locality,import,,,
21269,-69.58427,-35.47546,Malargüe,900686,3845181.0,467001.0,0.0,Town,PPL,Mendoza,AR,23424747.0,Argentina,195.0,195.0,40.0,1.0,4,4,6,AR,2.0,locality,import,,,
21270,-64.28369,-42.57213,Puerto Pirámides,1327600,3840087.0,467382.0,0.0,Town,PPL,Chubut,AR,23424747.0,Argentina,1700.0,1700.0,344.0,8.0,14,8,5,AR,2.0,locality,import,,,
21271,105.86849,14.53595,Ban Hangdon,910241,1664214.0,1140432.0,0.0,Town,PPL,Champasak,LA,23424872.0,Laos,94.0,94.0,19.0,1.0,3,3,4,LA,2.0,locality,import,,,
21272,-58.74596,-32.39727,Villa Mantero,147775,3427404.0,466756.0,1526.0,Town,PPL,Entre Ríos,AR,23424747.0,Argentina,,2.0,,1.0,0,1,6,AR,2.0,locality,import,,,
21273,-58.48691,-37.15185,Ayacucho,147800,3436221.0,466896.0,0.0,Town,PPL,Buenos Aires,AR,23424747.0,Argentina,29.0,29.0,6.0,1.0,2,2,7,AR,2.0,locality,import,,,
21274,-60.25455,-34.29292,Marcelino Ugarte,150402,3838227.0,26795626.0,0.0,Town,PPL,Buenos Aires,AR,23424747.0,Argentina,,,,,0,0,7,AR,2.0,locality,import,,,
21275,-61.77067,-38.20493,Saldungaray,150403,3838289.0,467885.0,0.0,Town,PPL,Buenos Aires,AR,23424747.0,Argentina,108.0,108.0,22.0,1.0,3,3,6,AR,2.0,locality,import,,,
21276,-88.55,17.3,Churchyard,488961,3582372.0,57241.0,0.0,Town,PPL,Belize,BZ,23424760.0,Belize,767.0,767.0,155.0,3.0,9,6,4,BZ,2.0,locality,import,,,
21277,-88.61667,15.7,Puerto Santo Tomás de Castilla,489157,3591059.0,85211.0,0.0,Town,PPL,Izabal,GT,23424834.0,Guatemala,350.0,350.0,71.0,2.0,5,5,6,GT,2.0,locality,import,,,
21278,-63.63333,-42.76667,Punta Delgada,489737,3839927.0,466293.0,0.0,Town,PPL,Chubut,AR,23424747.0,Argentina,422.0,422.0,86.0,2.0,6,5,4,AR,2.0,locality,import,,,
21279,-76.85919,-12.22965,Pachacamac,489738,3933733.0,419636.0,0.0,Town,PPL,Lima Metropolitan Area,PE,23424919.0,Perú,344.0,344.0,70.0,2.0,5,5,5,PE,2.0,locality,import,,,
21280,32.86667,24.11667,Nag el-Gulab,492961,351636.0,1525495.0,0.0,Town,PPL,اسوان,EG,23424802.0,مصر,607.0,607.0,123.0,3.0,8,5,6,EG,2.0,locality,import,,,
21281,-85.45133,10.36282,Bolsón,494541,3624654.0,57846.0,0.0,Town,PPL,Guanacaste,CR,23424791.0,Costa Rica,9.0,9.0,2.0,1.0,1,1,3,CR,2.0,locality,import,,,
21282,-3.89474,14.94329,Konna,519936,2454857.0,1373278.0,0.0,Town,PPL,Mopti,ML,23424891.0,Mali,7.0,7.0,1.0,1.0,1,1,7,ML,2.0,locality,import,,,
21283,34.61026,31.53356,Ibbim,556295,294664.0,1968181.0,0.0,Town,PPL,Southern,IL,23424852.0,Israel,289.0,289.0,59.0,1.0,5,4,6,IL,2.0,locality,import,,,
21284,-59.46945,-34.24968,San Antonio de Areco,666435,3429248.0,332504.0,0.0,Town,PPL,Buenos Aires,AR,23424747.0,Argentina,1932.0,1932.0,391.0,9.0,15,9,7,AR,2.0,locality,import,,,
21285,-68.87782,-33.03547,Luján de Cuyo,672109,3845393.0,465726.0,0.0,Town,PPL,Mendoza,AR,23424747.0,Argentina,661.0,661.0,134.0,3.0,8,5,7,AR,2.0,locality,import,,,
21286,-69.63661,18.44454,Andrés,809829,3512689.0,68957.0,0.0,Town,PPL,Santo Domingo,DO,23424800.0,República Dominicana,172.0,172.0,35.0,1.0,4,4,7,DO,2.0,locality,import,,,
21287,-58.24603,-25.12926,Laguna Blanca,832156,3432474.0,465649.0,0.0,Town,PPL,Formosa,AR,23424747.0,Argentina,,7.0,,1.0,0,1,5,AR,2.0,locality,import,,,
21288,-71.34125,19.47793,Sabaneta,148527,3493383.0,,16380.0,,PPLA,,DO,,,,,,,0,0,6,DO,3.0,locality,import,,,
21289,-68.98333,12.15,Sint Michiel Liber,148596,3513221.0,,5138.0,,PPL,,CW,,,,,,,0,0,5,CW,3.0,locality,import,,,
21290,-62.33727,-30.9559,Altos de Chipión,859952,3866028.0,332692.0,1512.0,Town,PPL,Córdoba,AR,23424747.0,Argentina,,,,,0,0,6,AR,2.0,locality,import,,,
21291,-4.0281,31.08024,Mezguida,911116,2542323.0,1543602.0,0.0,Town,PPL,مكناس ـ تافيلالت,MA,23424893.0,المغرب,124.0,124.0,25.0,1.0,3,3,3,MA,2.0,locality,import,,,
21292,-65.79287,-33.50195,Fraga,935826,3855403.0,467648.0,0.0,Town,PPL,San Luis,AR,23424747.0,Argentina,,5.0,,1.0,0,1,6,AR,2.0,locality,import,,,
21293,-67.52253,-28.92322,Famatina,935827,3855661.0,467641.0,0.0,Town,PPL,La Rioja,AR,23424747.0,Argentina,,16.0,,1.0,0,1,7,AR,2.0,locality,import,,,
21294,-63.2466,-32.94008,Etruria,935828,3855719.0,467640.0,3788.0,Town,PPL,Córdoba,AR,23424747.0,Argentina,,1.0,,1.0,0,1,6,AR,2.0,locality,import,,,
21295,-60.07333,-38.8568,Balneario Claromecó,967993,3864887.0,467131.0,0.0,Town,PPL,Buenos Aires,AR,23424747.0,Argentina,257.0,257.0,52.0,1.0,5,4,7,AR,2.0,locality,import,,,
21296,-63.68201,-31.91353,Oncativo,984664,3842621.0,467019.0,12660.0,Town,PPL,Córdoba,AR,23424747.0,Argentina,,5.0,,1.0,0,1,7,AR,2.0,locality,import,,,
21297,123.4963,13.2593,Oas,985187,1697384.0,1199569.0,0.0,Town,PPL,Bicol Region,PH,23424934.0,Philippines,,56.0,,1.0,0,2,5,PH,2.0,locality,import,,,
21298,-0.17222,13.72139,Bani,1035223,2361603.0,1455877.0,0.0,Town,PPL,Seno,BF,23424978.0,Burkina Faso,44.0,44.0,9.0,1.0,2,2,4,BF,2.0,locality,import,,,
21299,-58.89324,-32.68573,Urdinarrain,1044592,3427582.0,467069.0,7992.0,Town,PPL,Entre Ríos,AR,23424747.0,Argentina,261.0,261.0,53.0,1.0,5,4,6,AR,2.0,locality,import,,,
21300,-55.58091,-27.3674,Santa Ana,1044593,3428455.0,332673.0,0.0,Town,PPL,Misiones,AR,23424747.0,Argentina,112.0,112.0,23.0,1.0,3,3,6,AR,2.0,locality,import,,,
21301,-58.55454,-27.5079,San Luis del Palmar,1044594,3428708.0,332665.0,15347.0,Town,PPL,Corrientes,AR,23424747.0,Argentina,,1.0,,1.0,0,1,7,AR,2.0,locality,import,,,
21302,-59.60954,-38.34653,San Cayetano,1044596,3429171.0,332508.0,0.0,Town,PPL,Buenos Aires,AR,23424747.0,Argentina,25.0,25.0,5.0,1.0,1,1,6,AR,2.0,locality,import,,,
21303,-81.29,22.72722,Pedro Betancourt,148919,3544607.0,,26761.0,,PPL,,CU,,,,,,,0,0,7,CU,3.0,locality,import,,,
21304,-79.87111,22.61694,Encrucijada,148944,3559416.0,,26155.0,,PPL,,CU,,,,,,,0,0,7,CU,3.0,locality,import,,,
21305,-81.20472,23.0375,Cárdenas,148948,3565432.0,,98515.0,,PPL,,CU,,,,,,,0,0,8,CU,3.0,locality,import,,,
21306,-79.75,22.48333,Camajuaní,148949,3566054.0,,35515.0,,PPLL,,CU,,,,,,,0,0,7,CU,3.0,locality,import,,,
21307,-61.74849,12.05644,Saint George's,149041,3579925.0,,7500.0,,PPLC,,GD,,,,,,,0,0,7,GD,3.0,locality,import,,,
21308,-88.23206,16.96921,Dangriga,149042,3582228.0,,10750.0,,PPLA,,BZ,,,,,,,0,0,6,BZ,3.0,locality,import,,,
21309,123.89417,9.62639,Baclayon,1081042,1729604.0,1198811.0,0.0,Town,PPLA3,Central Visayas,PH,23424934.0,Philippines,693.0,693.0,140.0,3.0,8,5,5,PH,2.0,locality,import,,,
21310,14.85,-21.21667,Uis,405968,3352523.0,1466636.0,0.0,Town,PPL,Erongo,,23424987.0,Namibia,6.0,6.0,1.0,1.0,1,1,5,,2.0,locality,import,,,
21311,-57.18333,-27.4,Yabebyry,1207120,3436707.0,379222.0,217.0,Town,PPL,Misiones,PY,23424917.0,Paraguay,,,,,0,0,5,PY,2.0,locality,import,,,
21312,-91.71667,15.08333,Comitancillo,149218,3598025.0,81942.0,19669.0,Town,PPL,San Marcos,GT,23424834.0,Guatemala,,47.0,,1.0,0,2,6,GT,2.0,locality,import,,,
21313,-86.6,15.36667,Teguajinal,149237,3600951.0,,1117.0,,PPL,,HN,,,,,,,0,0,3,HN,3.0,locality,import,,,
21314,-87.5,14.68333,El Rancho,149379,3610558.0,,1484.0,,PPL,,HN,,,,,,,0,0,3,HN,3.0,locality,import,,,
21315,-88.65,15.16667,Callejones,149415,3614381.0,,1033.0,,PPL,,HN,,,,,,,0,0,3,HN,3.0,locality,import,,,
21316,-86.2504,12.13282,Managua,149449,3617763.0,,973087.0,,PPLC,,NI,,,,,,,0,0,11,NI,3.0,locality,import,,,
21317,-85.36452,12.10629,Juigalpa,149471,3618908.0,,54731.0,,PPLA,,NI,,,,,,,0,0,8,NI,3.0,locality,import,,,
21318,-58.8265,-28.84051,Nueve de Julio,1212410,3430383.0,467806.0,2671.0,Town,PPL,Corrientes,AR,23424747.0,Argentina,,,,,0,0,6,AR,2.0,locality,import,,,
21319,-8.82201,30.27131,Ait Baha,1221139,2560415.0,1530170.0,0.0,Town,PPL,سوس ـ ماسة ـ درعة,MA,23424893.0,المغرب,88.0,88.0,18.0,1.0,3,3,6,MA,2.0,locality,import,,,
21320,-61.16667,5.15,La Laja,517173,3637428.0,395582.0,0.0,Town,PPL,Bolívar,VE,23424982.0,Venezuela,3.0,3.0,1.0,1.0,1,1,4,VE,2.0,locality,import,,,
21321,-65.70994,-44.79709,Camarones,1270838,3863327.0,467144.0,1079.0,Town,PPL,Chubut,AR,23424747.0,Argentina,46.0,46.0,9.0,1.0,2,2,6,AR,2.0,locality,import,,,
21322,-67.97115,-21.05992,Chiguana,899080,3920898.0,346140.0,0.0,Town,PPL,Potosí,BO,23424762.0,Bolivia,65.0,65.0,13.0,1.0,2,2,4,BO,2.0,locality,import,,,
21323,-69.13661,-30.21186,Rodeo,1327709,3838703.0,467878.0,0.0,Town,PPL,San Juan,AR,23424747.0,Argentina,95.0,95.0,19.0,1.0,3,3,2,AR,2.0,locality,import,,,
21324,-71.28642,12.17188,Nazareth,1342058,3673980.0,369171.0,0.0,Town,PPL,La Guajira,CO,23424787.0,Colombia,52.0,52.0,11.0,1.0,2,2,3,CO,2.0,locality,import,,,
21325,-61.89093,-34.76459,Gral Pinto,1231634,3855072.0,467664.0,0.0,Town,PPL,Buenos Aires,AR,23424747.0,Argentina,,3.0,,1.0,0,1,7,AR,2.0,locality,import,,,
21326,124.72472,5.93806,Kling,1294887,1708577.0,1199305.0,849.0,Town,PPL,Soccsksargen,PH,23424934.0,Philippines,,,,,0,0,4,PH,2.0,locality,import,,,
21327,-66.60663,10.46736,Guarenas,149632,3640049.0,,181612.0,,PPLA2,,VE,,,,,,,0,0,9,VE,3.0,locality,import,,,
21328,-80.0525,0.07166,Pedernales,149682,3653307.0,375881.0,5983.0,Town,PPL,Manabi,EC,23424801.0,Ecuador,21.0,21.0,4.0,1.0,1,1,5,EC,2.0,locality,import,,,
21329,-79.75647,-1.43795,Palenque,149683,3653587.0,375878.0,9083.0,Town,PPL,Los Rios,EC,23424801.0,Ecuador,,,,,0,0,5,EC,2.0,locality,import,,,
21330,-67.48588,6.18903,Puerto Carreño,150063,3671519.0,,10216.0,,PPLA,,CO,,,,,,,0,0,6,CO,3.0,locality,import,,,
21331,-72.94099,5.76978,Nobsa,150078,3673829.0,,3360.0,,PPL,,CO,,,,,,,0,0,4,CO,3.0,locality,import,,,
21332,-75.17656,5.60893,Nariño,150083,3674027.0,368351.0,3186.0,Town,PPL,Antioquia,CO,23424787.0,Colombia,,,,,0,0,4,CO,2.0,locality,import,,,
21333,-73.94857,8.98916,El Peñón,150127,3683497.0,,4204.0,,PPL,,CO,,,,,,,0,0,4,CO,3.0,locality,import,,,
21334,-80.82222,-5.55694,Sechura,150148,3691954.0,,23020.0,,PPLA3,,PE,,,,,,,0,0,7,PE,3.0,locality,import,,,
21335,-78.96667,-8.23333,Salaverry,150174,3692747.0,,10066.0,,PPLA3,,PE,,,,,,,0,0,6,PE,3.0,locality,import,,,
21336,-66.33563,-33.29501,San Luis,150385,3837056.0,,183982.0,,PPLA,,AR,,,,,,,0,0,9,AR,3.0,locality,import,,,
21337,-63.99535,-24.43276,Apolinario Saravia,150550,3865605.0,,8595.0,,PPL,,AR,,,,,,,0,0,7,AR,3.0,locality,import,,,
21338,-67.40636,-26.0594,Antofagasta de la Sierra,150558,3865662.0,,500.0,,PPL,,AR,,,,,,,0,0,4,AR,3.0,locality,import,,,
21339,-64.72956,-21.53549,Tarija,150667,3903320.0,,159269.0,,PPLA,,BO,,,,,,,0,0,9,BO,3.0,locality,import,,,
21340,-66.06312,-11.00654,Riberalta,150690,3906466.0,,74014.0,,PPL,,BO,,,,,,,0,0,8,BO,3.0,locality,import,,,
21341,44.33801,36.39953,شقلاوة,911566,91083.0,1977965.0,0.0,Town,PPL,Arbil,IQ,23424855.0,Iraq,59.0,59.0,12.0,1.0,2,2,5,IQ,2.0,locality,import,,,
21342,-63.41348,-30.78128,Obispo Trejo,1046859,3842796.0,467338.0,1911.0,Town,PPL,Córdoba,AR,23424747.0,Argentina,,1.0,,1.0,0,1,6,AR,2.0,locality,import,,,
21343,35.3825,-17.81917,Vila Fontes,58987,1095517.0,1556243.0,0.0,Town,PPL,Sofala,MZ,23424902.0,Moçambique,24.0,24.0,5.0,1.0,1,1,5,MZ,2.0,locality,import,,,
21344,121.30282,13.32328,Naujan,844564,1697911.0,56121255.0,2792.0,Town,PPL,Mimaropa,PH,23424934.0,Philippines,,,,,0,0,4,PH,2.0,locality,import,,,
21345,123.2829,8.514,Katipunan,844565,1709077.0,56121336.0,4172.0,Town,PPL,Zamboanga Peninsula,PH,23424934.0,Philippines,,,,,0,0,4,PH,2.0,locality,import,,,
